X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680998.000	5239964.360	967.190	1	1	115	2
680998.160	5239964.150	967.160	1	1	91	2
680998.340	5239963.930	967.130	1	1	96	2
680998.510	5239963.720	967.120	1	1	79	2
680998.670	5239963.520	967.080	1	1	102	2
680998.840	5239963.300	967.070	1	1	103	2
680999.020	5239963.070	967.080	1	1	84	2
680999.200	5239962.840	967.080	1	1	102	2
680999.360	5239962.640	967.030	1	1	84	2
680999.570	5239962.380	967.120	1	1	77	2
680999.760	5239962.130	967.210	1	1	89	2
680999.900	5239961.960	967.110	1	1	90	2
680968.940	5239999.920	973.550	1	1	106	2
680969.130	5239999.680	973.570	1	1	78	2
680969.300	5239999.470	973.520	1	1	70	2
680969.490	5239999.230	973.490	1	1	73	2
680969.660	5239999.020	973.430	1	1	67	2
680969.870	5239998.740	973.540	1	1	95	3
680970.020	5239998.560	973.370	1	1	111	2
680970.190	5239998.350	973.330	1	1	111	2
680970.360	5239998.140	973.310	1	1	119	2
680970.550	5239997.900	973.320	1	1	84	2
680970.810	5239997.550	973.550	1	1	93	2
680970.950	5239997.390	973.360	1	1	94	2
680971.140	5239997.150	973.390	1	1	90	3
680971.280	5239996.990	973.190	1	1	111	2
680971.450	5239996.780	973.150	1	1	93	2
680971.610	5239996.580	973.100	1	1	98	2
680971.790	5239996.350	973.080	1	1	88	2
680972.420	5239995.440	974.590	1	2	15	3
680971.990	5239996.100	973.090	2	2	75	2
680972.200	5239995.830	973.150	1	1	68	3
680972.330	5239995.670	972.990	1	1	105	2
680972.500	5239995.470	972.910	1	1	108	2
680972.680	5239995.240	972.890	1	1	125	2
680972.840	5239995.040	972.830	1	1	116	2
680973.010	5239994.840	972.800	1	1	76	2
680973.210	5239994.580	972.810	1	1	93	2
680973.400	5239994.330	972.800	1	1	68	2
680973.650	5239994.000	973.030	1	1	40	3
680973.750	5239993.910	972.730	1	1	89	2
680973.900	5239993.720	972.620	1	1	89	2
680974.060	5239993.510	972.550	1	1	121	2
680974.280	5239993.230	972.680	1	1	103	3
680974.430	5239993.050	972.560	1	1	116	2
680974.620	5239992.810	972.530	1	1	88	2
680974.800	5239992.580	972.530	1	1	61	2
680974.960	5239992.390	972.400	1	1	102	2
680975.120	5239992.190	972.360	1	1	91	2
680975.300	5239991.970	972.350	1	1	93	2
680975.480	5239991.750	972.320	1	1	103	2
680975.660	5239991.510	972.300	1	1	110	2
680975.810	5239991.330	972.180	1	1	98	2
680975.970	5239991.140	972.090	1	1	112	2
680976.170	5239990.890	972.090	1	1	94	2
680976.320	5239990.700	972.010	1	1	130	2
680976.490	5239990.500	971.980	1	1	108	2
680976.640	5239990.310	971.870	1	1	108	2
680976.810	5239990.100	971.780	1	1	93	2
680976.980	5239989.890	971.730	1	1	111	2
680977.170	5239989.640	971.780	1	1	94	2
680977.340	5239989.430	971.680	1	1	112	2
680977.510	5239989.220	971.650	1	1	93	2
680977.680	5239989.010	971.610	1	1	95	2
680977.850	5239988.800	971.600	1	1	69	2
680978.040	5239988.560	971.570	1	1	100	2
680978.230	5239988.320	971.590	1	1	98	2
680978.410	5239988.090	971.580	1	1	40	2
680978.570	5239987.890	971.480	1	1	76	2
680978.750	5239987.670	971.480	1	1	102	2
680978.900	5239987.480	971.410	1	1	78	2
680979.080	5239987.270	971.360	1	1	84	2
680979.260	5239987.040	971.340	1	1	97	2
680979.450	5239986.800	971.320	1	1	102	2
680979.630	5239986.570	971.360	1	1	89	3
680979.810	5239986.340	971.300	1	1	112	2
680979.970	5239986.150	971.240	1	1	110	2
680980.120	5239985.970	971.140	1	1	93	2
680980.280	5239985.760	971.100	1	1	118	2
680980.470	5239985.520	971.080	1	1	89	2
680980.660	5239985.290	971.070	1	1	87	2
680980.820	5239985.090	971.020	1	1	96	2
680981.000	5239984.870	970.970	1	1	110	2
680981.170	5239984.650	970.940	1	1	108	2
680981.340	5239984.440	970.920	1	1	116	2
680981.500	5239984.240	970.870	1	1	105	2
680981.670	5239984.030	970.780	1	1	96	2
680981.850	5239983.810	970.740	1	1	92	2
680982.010	5239983.600	970.710	1	1	100	2
680982.180	5239983.390	970.630	1	1	101	2
680982.340	5239983.200	970.560	1	1	98	2
680982.510	5239983.000	970.510	1	1	98	2
680982.670	5239982.780	970.500	1	1	98	2
680982.870	5239982.540	970.500	1	1	89	2
680983.030	5239982.330	970.410	1	1	94	2
680983.190	5239982.140	970.350	1	1	82	2
680983.370	5239981.920	970.300	1	1	85	2
680983.530	5239981.720	970.250	1	1	100	2
680983.690	5239981.520	970.190	1	1	96	2
680983.850	5239981.320	970.140	1	1	77	2
680984.030	5239981.100	970.100	1	1	100	2
680984.210	5239980.880	970.050	1	1	119	2
680984.370	5239980.670	970.000	1	1	94	2
680984.550	5239980.450	970.000	1	1	120	2
680984.730	5239980.220	969.990	1	1	77	2
680985.150	5239979.620	970.910	1	2	13	3
680984.900	5239980.010	969.940	2	2	78	3
680985.040	5239979.840	969.820	1	1	62	2
680985.200	5239979.640	969.740	1	1	91	2
680985.380	5239979.420	969.700	1	1	92	2
680985.540	5239979.220	969.620	1	1	113	2
680985.740	5239978.970	969.640	1	1	113	2
680985.880	5239978.800	969.550	1	1	94	2
680986.040	5239978.610	969.460	1	1	120	2
680986.190	5239978.430	969.350	1	1	119	2
680986.370	5239978.200	969.320	1	1	98	2
680986.530	5239978.000	969.240	1	1	107	2
680986.690	5239977.800	969.190	1	1	125	2
680986.880	5239977.570	969.180	1	1	116	2
680987.040	5239977.370	969.130	1	1	104	2
680987.210	5239977.150	969.120	1	1	107	2
680987.360	5239976.960	969.030	1	1	107	2
680987.540	5239976.750	968.970	1	1	101	2
680987.730	5239976.500	969.010	1	1	85	2
680987.880	5239976.320	968.920	1	1	98	2
680988.060	5239976.100	968.870	1	1	95	2
680988.240	5239975.870	968.880	1	1	107	2
680988.400	5239975.670	968.850	1	1	108	2
680988.570	5239975.460	968.820	1	1	110	2
680988.740	5239975.240	968.770	1	1	125	2
680988.910	5239975.030	968.710	1	1	103	2
680989.080	5239974.810	968.700	1	1	90	2
680989.260	5239974.600	968.650	1	1	97	2
680989.420	5239974.390	968.580	1	1	103	2
680989.580	5239974.190	968.560	1	1	93	2
680989.750	5239973.980	968.530	1	1	116	2
680989.920	5239973.770	968.460	1	1	121	2
680990.100	5239973.550	968.430	1	1	104	2
680990.270	5239973.340	968.410	1	1	118	2
680990.460	5239973.100	968.410	1	1	129	2
680990.610	5239972.900	968.360	1	1	100	2
680990.800	5239972.670	968.380	1	1	95	2
680990.930	5239972.510	968.260	1	1	93	2
680991.100	5239972.300	968.170	1	1	84	2
680991.280	5239972.070	968.170	1	1	85	2
680991.450	5239971.870	968.120	1	1	95	2
680991.630	5239971.640	968.100	1	1	87	2
680991.790	5239971.440	968.030	1	1	108	2
680991.960	5239971.220	968.060	1	1	73	2
680992.130	5239971.010	968.040	1	1	89	2
680992.300	5239970.790	967.990	1	1	125	2
680992.490	5239970.560	967.970	1	1	95	2
680992.650	5239970.360	967.930	1	1	121	2
680992.990	5239969.880	968.590	1	2	17	3
680992.830	5239970.130	967.930	2	2	44	2
680993.060	5239969.830	968.120	1	1	40	2
680993.150	5239969.730	967.810	1	1	103	2
680993.310	5239969.530	967.780	1	1	134	2
680993.500	5239969.290	967.810	1	1	134	2
680993.670	5239969.080	967.720	1	1	132	2
680993.850	5239968.860	967.720	1	1	137	2
680994.010	5239968.660	967.670	1	1	143	2
680994.190	5239968.430	967.690	1	1	110	2
680994.360	5239968.230	967.640	1	1	130	2
680994.510	5239968.030	967.570	1	1	156	2
680994.690	5239967.810	967.580	1	1	132	2
680994.880	5239967.560	967.600	1	1	96	2
680995.060	5239967.340	967.610	1	1	101	2
680995.230	5239967.130	967.520	1	1	87	2
680995.380	5239966.940	967.500	1	1	120	2
680995.800	5239966.340	968.470	1	2	7	3
680995.550	5239966.730	967.460	2	2	102	2
680995.720	5239966.520	967.430	1	1	114	2
680995.900	5239966.300	967.400	1	1	114	2
680996.060	5239966.090	967.350	1	1	113	2
680996.230	5239965.890	967.300	1	1	136	2
680996.410	5239965.660	967.280	1	1	133	2
680996.580	5239965.450	967.290	1	1	108	2
680996.750	5239965.230	967.300	1	1	103	2
680996.910	5239965.030	967.250	1	1	119	2
680997.080	5239964.820	967.170	1	1	124	2
680997.250	5239964.610	967.130	1	1	120	2
680997.420	5239964.390	967.150	1	1	103	2
680997.620	5239964.140	967.180	1	1	88	2
680997.780	5239963.930	967.130	1	1	113	2
680997.950	5239963.720	967.150	1	1	94	2
680998.110	5239963.520	967.090	1	1	107	2
680998.280	5239963.320	967.020	1	1	101	2
680998.470	5239963.080	967.060	1	1	97	2
680998.640	5239962.860	967.050	1	1	79	2
680998.800	5239962.660	966.980	1	1	115	2
680998.970	5239962.440	966.980	1	1	78	2
680999.150	5239962.220	967.000	1	1	67	2
680999.330	5239961.980	967.070	1	1	89	2
680999.510	5239961.750	967.050	1	1	71	2
680999.700	5239961.520	967.050	1	1	68	2
680999.860	5239961.310	967.040	1	1	46	2
680968.600	5239999.790	973.600	1	1	110	2
680968.790	5239999.560	973.550	1	1	130	2
680968.990	5239999.310	973.560	1	1	89	2
680969.130	5239999.130	973.460	1	1	84	2
680969.310	5239998.910	973.400	1	1	85	2
680969.490	5239998.680	973.400	1	1	81	2
680969.660	5239998.480	973.320	1	1	91	2
680969.830	5239998.260	973.320	1	1	96	2
680970.020	5239998.020	973.300	1	1	94	2
680970.240	5239997.740	973.390	1	1	88	2
680970.480	5239997.420	973.590	1	1	63	3
680970.630	5239997.240	973.430	1	1	110	2
680970.780	5239997.070	973.280	1	1	78	2
680970.930	5239996.880	973.200	1	1	91	2
680971.110	5239996.660	973.200	1	1	100	2
680971.300	5239996.420	973.170	1	1	105	2
680971.490	5239996.180	973.160	1	1	111	2
680971.650	5239995.970	973.090	1	1	92	2
680971.850	5239995.720	973.140	1	1	93	3
680971.980	5239995.580	972.930	1	1	110	2
680972.150	5239995.370	972.900	1	1	74	2
680972.320	5239995.150	972.860	1	1	115	2
680972.500	5239994.920	972.840	1	1	114	2
680972.690	5239994.690	972.800	1	1	121	2
680972.890	5239994.420	972.890	1	1	91	3
680973.050	5239994.230	972.750	1	1	92	2
680973.210	5239994.040	972.710	1	1	87	2
680973.380	5239993.820	972.670	1	1	90	2
680973.550	5239993.610	972.630	1	1	100	2
680973.740	5239993.370	972.610	1	1	95	2
680973.910	5239993.160	972.550	1	1	104	2
680974.070	5239992.970	972.460	1	1	111	2
680974.260	5239992.720	972.440	1	1	112	2
680974.430	5239992.510	972.410	1	1	113	2
680974.600	5239992.300	972.380	1	1	114	2
680974.780	5239992.080	972.400	1	1	101	2
680974.970	5239991.840	972.350	1	1	102	2
680975.140	5239991.630	972.280	1	1	115	2
680975.310	5239991.420	972.240	1	1	102	2
680975.470	5239991.220	972.160	1	1	118	2
680975.640	5239991.000	972.110	1	1	83	2
680975.820	5239990.780	972.110	1	1	104	2
680975.980	5239990.580	972.050	1	1	104	2
680976.150	5239990.380	971.950	1	1	97	2
680976.330	5239990.150	971.930	1	1	118	2
680976.500	5239989.940	971.870	1	1	108	2
680976.670	5239989.720	971.850	1	1	57	2
680976.830	5239989.540	971.740	1	1	120	2
680976.990	5239989.340	971.690	1	1	123	2
680977.170	5239989.110	971.680	1	1	118	2
680977.340	5239988.890	971.640	1	1	88	2
680977.520	5239988.680	971.550	1	1	123	2
680977.680	5239988.480	971.500	1	1	115	2
680977.870	5239988.230	971.510	1	1	89	2
680978.050	5239988.000	971.540	1	1	100	2
680978.230	5239987.780	971.510	1	1	60	2
680978.410	5239987.550	971.520	1	1	103	2
680978.560	5239987.380	971.370	1	1	106	2
680978.770	5239987.110	971.430	1	1	114	3
680978.930	5239986.900	971.400	1	1	114	2
680979.120	5239986.670	971.340	1	1	103	2
680979.320	5239986.410	971.440	1	1	50	3
680979.490	5239986.200	971.410	1	1	81	3
680979.620	5239986.050	971.240	1	1	114	2
680979.780	5239985.850	971.140	1	1	87	2
680979.960	5239985.620	971.120	1	1	92	2
680980.130	5239985.410	971.090	1	1	107	2
680980.320	5239985.170	971.080	1	1	107	2
680980.480	5239984.970	971.000	1	1	89	2
680980.640	5239984.780	970.940	1	1	96	2
680980.810	5239984.570	970.910	1	1	90	2
680981.010	5239984.300	970.960	1	1	90	2
680981.180	5239984.100	970.890	1	1	92	2
680981.330	5239983.910	970.790	1	1	95	2
680981.490	5239983.720	970.680	1	1	130	2
680981.670	5239983.490	970.690	1	1	85	2
680981.830	5239983.290	970.650	1	1	88	2
680982.010	5239983.070	970.620	1	1	84	2
680982.160	5239982.880	970.520	1	1	91	2
680982.320	5239982.700	970.380	1	1	94	2
680982.510	5239982.450	970.440	1	1	91	2
680982.680	5239982.240	970.360	1	1	93	2
680982.830	5239982.060	970.270	1	1	73	2
680983.030	5239981.810	970.320	1	1	89	2
680983.190	5239981.610	970.270	1	1	95	2
680983.330	5239981.430	970.120	1	1	86	2
680983.750	5239980.850	970.970	1	2	34	3
680983.510	5239981.210	970.080	2	2	25	2
680983.770	5239980.860	970.400	1	1	49	3
680983.950	5239980.640	970.340	1	1	100	3
680984.050	5239980.530	970.070	1	1	89	2
680984.230	5239980.300	970.100	1	1	84	2
680984.380	5239980.130	969.980	1	1	123	2
680984.550	5239979.920	969.890	1	1	110	2
680984.710	5239979.720	969.810	1	1	95	2
680984.870	5239979.520	969.750	1	1	116	2
680985.040	5239979.320	969.670	1	1	95	2
680985.220	5239979.090	969.670	1	1	112	2
680985.410	5239978.840	969.760	1	1	79	3
680985.550	5239978.670	969.640	1	1	111	3
680985.700	5239978.490	969.470	1	1	125	2
680985.870	5239978.290	969.380	1	1	121	2
680986.020	5239978.100	969.310	1	1	85	2
680986.190	5239977.880	969.250	1	1	94	2
680986.360	5239977.680	969.200	1	1	93	2
680986.520	5239977.470	969.180	1	1	112	2
680986.680	5239977.270	969.120	1	1	107	2
680986.880	5239977.030	969.140	1	1	92	2
680987.040	5239976.820	969.050	1	1	114	2
680987.200	5239976.640	968.970	1	1	75	2
680987.370	5239976.420	968.930	1	1	107	2
680987.540	5239976.210	968.900	1	1	118	2
680987.710	5239975.990	968.890	1	1	95	2
680987.890	5239975.770	968.880	1	1	92	2
680988.060	5239975.550	968.860	1	1	111	2
680988.240	5239975.330	968.810	1	1	106	2
680988.400	5239975.120	968.780	1	1	104	2
680988.590	5239974.890	968.740	1	1	87	2
680988.730	5239974.720	968.660	1	1	100	2
680988.900	5239974.500	968.620	1	1	86	2
680989.060	5239974.310	968.560	1	1	108	2
680989.240	5239974.090	968.520	1	1	119	2
680989.410	5239973.870	968.500	1	1	104	2
680989.590	5239973.640	968.480	1	1	106	2
680989.780	5239973.400	968.520	1	1	89	2
680989.950	5239973.180	968.490	1	1	29	2
680990.110	5239972.990	968.450	1	1	48	2
680990.250	5239972.820	968.330	1	1	97	2
680990.430	5239972.600	968.280	1	1	108	2
680990.610	5239972.370	968.280	1	1	98	2
680990.780	5239972.170	968.230	1	1	106	2
680990.940	5239971.970	968.140	1	1	95	2
680991.110	5239971.750	968.130	1	1	91	2
680991.300	5239971.510	968.190	1	1	87	3
680991.460	5239971.310	968.130	1	1	89	2
680991.640	5239971.090	968.110	1	1	95	2
680991.790	5239970.900	967.960	1	1	98	2
680991.960	5239970.690	967.960	1	1	86	2
680992.140	5239970.470	967.920	1	1	100	2
680992.300	5239970.260	967.900	1	1	97	2
680992.460	5239970.070	967.850	1	1	106	2
680992.630	5239969.860	967.800	1	1	76	2
680992.800	5239969.640	967.760	1	1	106	2
680992.990	5239969.400	967.770	1	1	111	2
680993.150	5239969.200	967.750	1	1	119	2
680993.360	5239968.930	967.790	1	1	108	3
680993.500	5239968.760	967.700	1	1	138	2
680993.680	5239968.530	967.740	1	1	114	2
680993.850	5239968.320	967.710	1	1	146	2
680994.010	5239968.120	967.610	1	1	119	2
680994.190	5239967.890	967.620	1	1	67	2
680994.350	5239967.700	967.530	1	1	125	2
680994.530	5239967.470	967.540	1	1	95	2
680994.710	5239967.250	967.550	1	1	89	2
680994.880	5239967.030	967.540	1	1	87	2
680995.050	5239966.810	967.550	1	1	104	2
680995.500	5239966.160	968.650	1	2	20	3
680995.220	5239966.610	967.460	2	2	75	2
680995.400	5239966.380	967.450	1	1	91	2
680995.570	5239966.170	967.450	1	1	110	2
680995.730	5239965.970	967.360	1	1	120	2
680995.900	5239965.760	967.330	1	1	105	2
680996.050	5239965.570	967.290	1	1	75	2
680996.300	5239965.230	967.590	1	1	42	3
680996.410	5239965.110	967.300	1	1	116	2
680996.580	5239964.900	967.230	1	1	120	2
680996.740	5239964.710	967.190	1	1	96	2
680996.930	5239964.460	967.210	1	1	77	2
680997.120	5239964.220	967.260	1	1	94	2
680997.270	5239964.040	967.180	1	1	104	2
680997.430	5239963.840	967.150	1	1	103	2
680997.610	5239963.610	967.130	1	1	105	2
680997.780	5239963.390	967.080	1	1	87	2
680997.940	5239963.200	967.040	1	1	85	2
680998.120	5239962.980	967.010	1	1	96	2
680998.300	5239962.740	967.070	1	1	71	2
680998.450	5239962.550	966.980	1	1	86	2
680998.620	5239962.340	966.990	1	1	96	2
680998.820	5239962.090	967.050	1	1	94	2
680999.010	5239961.840	967.090	1	1	88	2
680999.190	5239961.620	967.080	1	1	59	2
680999.360	5239961.410	967.040	1	1	70	2
680999.510	5239961.220	966.990	1	1	93	2
680999.670	5239961.020	966.930	1	1	81	2
680999.850	5239960.800	966.950	1	1	77	2
680968.010	5239999.860	973.500	1	1	112	2
680968.220	5239999.590	973.540	1	1	77	2
680968.400	5239999.360	973.540	1	1	78	2
680968.590	5239999.120	973.530	1	1	69	2
680968.760	5239998.900	973.490	1	1	78	2
680968.920	5239998.710	973.400	1	1	76	2
680969.070	5239998.530	973.320	1	1	60	2
680969.280	5239998.260	973.340	1	1	74	2
680969.460	5239998.040	973.290	1	1	79	2
680969.630	5239997.820	973.270	1	1	90	2
680969.830	5239997.570	973.300	1	1	120	2
680970.010	5239997.340	973.280	1	1	72	2
680970.190	5239997.110	973.270	1	1	111	2
680970.340	5239996.930	973.160	1	1	95	2
680970.610	5239996.580	973.400	1	1	79	3
680970.760	5239996.390	973.260	1	1	103	3
680970.930	5239996.180	973.230	1	1	129	2
680971.110	5239995.960	973.190	1	1	137	2
680971.290	5239995.730	973.190	1	1	91	2
680971.420	5239995.580	973.000	1	1	124	2
680971.580	5239995.390	972.920	1	1	91	2
680971.780	5239995.130	972.960	1	1	82	2
680971.940	5239994.930	972.850	1	1	97	2
680972.120	5239994.710	972.830	1	1	126	2
680972.300	5239994.490	972.770	1	1	96	2
680972.480	5239994.260	972.790	1	1	75	2
680972.640	5239994.050	972.730	1	1	100	2
680972.800	5239993.860	972.630	1	1	94	2
680972.980	5239993.640	972.610	1	1	88	2
680973.170	5239993.410	972.560	1	1	102	2
680973.350	5239993.170	972.590	1	1	101	2
680973.530	5239992.940	972.550	1	1	119	2
680973.690	5239992.760	972.450	1	1	108	2
680973.850	5239992.550	972.390	1	1	102	2
680974.040	5239992.320	972.430	1	1	94	2
680974.190	5239992.130	972.300	1	1	124	2
680974.390	5239991.880	972.300	1	1	98	2
680974.560	5239991.670	972.270	1	1	94	2
680974.770	5239991.390	972.340	1	1	89	3
680974.920	5239991.220	972.210	1	1	114	2
680975.080	5239991.020	972.160	1	1	116	2
680975.250	5239990.800	972.130	1	1	94	2
680975.410	5239990.610	972.020	1	1	100	2
680975.580	5239990.400	971.960	1	1	96	2
680975.750	5239990.180	971.920	1	1	92	2
680975.930	5239989.970	971.840	1	1	113	2
680976.090	5239989.770	971.800	1	1	104	2
680976.250	5239989.560	971.750	1	1	101	2
680976.420	5239989.360	971.680	1	1	88	2
680976.600	5239989.130	971.640	1	1	102	2
680976.780	5239988.900	971.640	1	1	128	2
680976.980	5239988.640	971.710	1	1	83	2
680977.130	5239988.470	971.530	1	1	97	2
680977.300	5239988.250	971.510	1	1	107	2
680977.480	5239988.020	971.540	1	1	88	2
680977.640	5239987.830	971.450	1	1	90	2
680977.830	5239987.590	971.450	1	1	95	2
680978.020	5239987.360	971.450	1	1	112	2
680978.180	5239987.160	971.390	1	1	108	2
680978.350	5239986.940	971.320	1	1	95	2
680978.560	5239986.670	971.430	1	1	73	3
680978.720	5239986.470	971.390	1	1	102	3
680978.880	5239986.280	971.280	1	1	100	2
680979.060	5239986.060	971.230	1	1	81	2
680979.240	5239985.820	971.220	1	1	91	2
680979.410	5239985.610	971.200	1	1	92	2
680979.590	5239985.390	971.160	1	1	123	2
680979.750	5239985.200	971.060	1	1	105	2
680979.930	5239984.960	971.080	1	1	88	2
680980.080	5239984.780	971.020	1	1	101	2
680980.250	5239984.570	970.920	1	1	97	2
680980.430	5239984.350	970.860	1	1	95	2
680980.600	5239984.130	970.870	1	1	88	2
680980.790	5239983.890	970.870	1	1	106	2
680980.950	5239983.700	970.770	1	1	91	2
680981.100	5239983.510	970.690	1	1	108	2
680981.280	5239983.290	970.690	1	1	92	2
680981.440	5239983.090	970.620	1	1	92	2
680981.630	5239982.860	970.580	1	1	88	2
680981.760	5239982.690	970.430	1	1	104	2
680981.940	5239982.470	970.390	1	1	94	2
680982.090	5239982.290	970.300	1	1	94	2
680982.260	5239982.090	970.240	1	1	82	2
680982.430	5239981.870	970.240	1	1	110	2
680982.600	5239981.650	970.180	1	1	89	2
680982.810	5239981.380	970.250	1	1	111	2
680982.970	5239981.180	970.180	1	1	93	2
680983.140	5239980.980	970.110	1	1	107	2
680983.310	5239980.760	970.100	1	1	76	2
680983.510	5239980.510	970.180	1	1	75	2
680983.740	5239980.200	970.390	1	1	50	3
680983.880	5239980.040	970.180	1	1	143	2
680984.010	5239979.890	969.980	1	1	123	2
680984.170	5239979.690	969.930	1	1	160	2
680984.320	5239979.500	969.780	1	1	129	2
680984.480	5239979.310	969.710	1	1	113	2
680984.650	5239979.110	969.670	1	1	86	2
